Timestamp,Pkt#,Dist(m),RSSI,SmthRSSI,Loss%,Kbps,P,Temp,V,A
2026-03-19 17:46:39.375,1525.0,35.0936,-90.0,-86.9045,24.2309,0.384,31.05,31.0625,800.6055,1224.0992,-467.4918,1056.2072,-15780.3926,-2.5658,0.2885,-10.3595
2026-03-19 17:46:40.441,1526.0,37.6862,-90.0,-87.5236,24.2225,0.384,31.05,30.9375,800.5988,1224.1627,-470.1648,1056.53,-15791.1113,-2.5149,0.3083,-10.4254
2026-03-19 17:46:41.376,1527.0,38.1018,-88.0,-87.6189,24.2142,0.384,31.07,31.0,800.6055,1224.0999,-472.8738,1056.8833,-15801.9199,-2.7095,0.428,-10.4559
2026-03-19 17:46:42.626,1528.0,31.2433,-79.0,-85.8951,24.2058,0.384,31.08,31.0,800.6049,1224.1055,-475.5522,1057.1888,-15812.6602,-2.6509,0.1789,-10.105
2026-03-19 17:46:43.668,1529.0,33.5587,-89.0,-86.5161,24.1974,0.384,31.08,31.0,800.5941,1224.2069,-478.3122,1057.4998,-15823.3311,-2.5299,0.3651,-10.2481
2026-03-19 17:46:44.562,1530.0,34.7252,-88.0,-86.8129,24.1891,0.384,31.09,31.0,800.6135,1224.0245,-480.8439,1057.7737,-15834.0381,-2.2874,0.3687,-10.3176
2026-03-19 17:46:45.653,1531.0,32.5474,-84.0,-86.2503,24.1808,0.384,31.08,31.125,800.592,1224.2256,-483.4173,1058.11,-15844.8623,-2.6652,0.4268,-10.3637
2026-03-19 17:46:46.557,1532.0,32.3603,-86.0,-86.2002,24.1724,0.384,31.08,31.0,800.6228,1223.9373,-486.0749,1058.4017,-15855.5059,-2.6054,0.2652,-10.3302
2026-03-19 17:46:47.795,1533.0,32.9617,-87.0,-86.3602,24.1641,0.384,31.08,31.0,800.5873,1224.2704,-488.8134,1058.7354,-15866.2266,-2.697,0.3502,-10.3344
2026-03-19 17:46:48.875,1534.0,34.2301,-88.0,-86.6882,24.1558,0.384,31.08,31.0,800.5941,1224.2069,-491.5549,1059.0621,-15877.0205,-2.6467,0.3442,-10.405
2026-03-19 17:46:49.803,1535.0,35.2798,-88.0,-86.9505,24.1474,0.384,31.09,31.0625,800.5714,1224.4193,-494.3551,1059.3883,-15887.7852,-2.8425,0.3645,-10.5607
2026-03-19 17:46:50.904,1536.0,34.516,-86.0,-86.7604,24.1391,0.384,31.09,31.0,800.5982,1224.1678,-497.1582,1059.743,-15898.4893,-2.7407,0.3855,-10.4745
2026-03-19 17:46:51.833,1537.0,34.707,-87.0,-86.8083,24.1308,0.384,31.09,31.0625,800.5742,1224.3927,-499.9522,1060.1124,-15909.3174,-2.876,0.2256,-10.4457
2026-03-19 17:46:52.888,1538.0,32.5337,-84.0,-86.2467,24.1225,0.384,31.09,31.125,800.6199,1223.9639,-502.8224,1060.4581,-15920.0811,-2.6473,0.346,-10.4038
2026-03-19 17:46:53.833,1539.0,32.3494,-86.0,-86.1973,24.1142,0.384,31.09,31.0625,800.5881,1224.2625,-505.675,1060.8173,-15930.8799,-2.6371,0.361,-10.4583
2026-03-19 17:46:54.944,1540.0,32.9529,-87.0,-86.3579,24.1059,0.384,31.09,31.0625,800.6233,1223.9327,-508.4467,1061.1644,-15941.6631,-2.6036,0.3418,-10.408
2026-03-19 17:46:55.852,1541.0,32.6825,-86.0,-86.2863,24.0976,0.384,31.1,31.0625,800.6069,1224.0868,-511.2379,1061.4833,-15952.4854,-2.6922,0.1729,-10.4254
2026-03-19 17:46:56.995,1542.0,28.2782,-80.0,-85.029,24.0893,0.384,31.11,31.0625,800.6028,1224.1248,-514.055,1061.7802,-15963.2324,-2.5988,0.4274,-10.4326
2026-03-19 17:46:57.914,1543.0,25.7728,-81.0,-84.2232,24.0811,0.384,31.12,31.125,800.5748,1224.3871,-516.9313,1062.1335,-15974.0371,-2.6233,0.322,-10.4763
2026-03-19 17:46:59.034,1544.0,25.057,-83.0,-83.9786,24.0728,0.384,31.12,31.0625,800.6057,1224.0981,-519.7777,1062.4678,-15984.6982,-2.7994,0.073,-10.3691
2026-03-19 17:47:00.107,1545.0,23.3961,-81.0,-83.3829,24.0645,0.384,31.11,31.0,800.6265,1223.9027,-522.6058,1062.7607,-15995.4873,-2.676,0.2927,-10.4062
2026-03-19 17:47:01.077,1546.0,21.6429,-80.0,-82.7063,24.0563,0.384,31.11,31.125,800.5804,1224.3344,-525.323,1063.0459,-16006.2324,-2.4682,0.2987,-10.3236
2026-03-19 17:47:02.233,1547.0,21.2937,-82.0,-82.565,24.048,0.384,31.11,31.125,800.5964,1224.1842,-527.9578,1063.2638,-16016.8701,-2.6359,0.1394,-10.4374
2026-03-19 17:47:03.174,1548.0,22.5217,-85.0,-83.052,24.0398,0.384,31.11,31.125,800.5859,1224.2828,-530.6639,1063.4866,-16027.502,-2.5622,0.2065,-10.2859
2026-03-19 17:47:04.296,1549.0,18.7103,-75.0,-81.4416,24.0315,0.384,31.1,31.125,800.595,1224.1984,-533.2603,1063.7438,-16038.2822,-2.5802,0.2011,-10.4302
2026-03-19 17:47:05.245,1550.0,17.2848,-78.0,-80.7533,24.0233,0.384,31.1,31.0,800.6052,1224.1027,-535.826,1063.962,-16049.002,-2.6012,0.3029,-10.3416
2026-03-19 17:47:06.344,1551.0,14.4588,-73.0,-79.2026,24.0151,0.384,31.1,31.0625,800.5837,1224.3037,-538.4548,1064.1625,-16059.7715,-2.4335,0.2837,-10.3595
2026-03-19 17:47:07.310,1552.0,13.1252,-75.0,-78.3621,24.0068,0.384,31.1,31.0625,800.5976,1224.1735,-541.1507,1064.317,-16070.4961,-2.6497,0.0981,-10.4817
2026-03-19 17:47:08.368,1553.0,13.0162,-78.0,-78.2897,23.9986,0.384,31.1,31.0,800.5939,1224.208,-543.8148,1064.4449,-16081.2441,-2.5838,0.0957,-10.4302
2026-03-19 17:47:09.301,1554.0,11.2613,-72.0,-77.0318,23.9904,0.384,31.1,31.0625,800.6241,1223.9254,-546.3492,1064.5231,-16091.9209,-2.5221,0.0239,-10.5098
2026-03-19 17:47:10.387,1555.0,9.3599,-69.0,-75.4254,23.9822,0.384,31.1,31.0625,800.6055,1224.0999,-548.8948,1064.5979,-16102.5049,-2.3718,-0.1037,-10.2212
2026-03-19 17:47:11.360,1556.0,9.2687,-75.0,-75.3403,23.974,0.384,31.1,31.0625,800.6072,1224.084,-551.0414,1064.6884,-16113.1328,-1.3989,-0.8138,-10.0518
2026-03-19 17:47:12.501,1557.0,10.0835,-79.0,-76.0723,23.9658,0.384,31.1,31.0625,800.6145,1224.0149,-552.0482,1064.9127,-16123.126,-1.1881,0.6244,-9.2734
2026-03-19 17:47:13.413,1558.0,9.8376,-75.0,-75.8578,23.9576,0.384,31.1,31.125,800.6169,1223.9922,-552.9653,1064.8096,-16133.2568,-0.0624,-0.2893,-9.4686
2026-03-19 17:47:14.502,1559.0,8.5963,-70.0,-74.6863,23.9494,0.384,31.1,31.0625,800.6102,1224.0551,-553.4376,1063.9711,-16143.0684,-1.2594,-1.7784,-9.729
2026-03-19 17:47:15.461,1560.0,8.4616,-74.0,-74.549,23.9413,0.384,31.1,31.0625,800.6077,1224.0784,-554.4475,1062.8339,-16153.2305,-1.3977,-0.6198,-10.2152
2026-03-19 17:47:16.521,1561.0,7.9792,-72.0,-74.0392,23.9331,0.384,31.09,31.0625,800.5995,1224.1554,-555.1652,1061.822,-16163.2354,-1.157,-1.1515,-9.7117
2026-03-19 17:47:17.751,1562.0,6.7853,-67.0,-72.6314,23.9249,0.384,31.1,31.125,800.6258,1223.9089,-556.0693,1060.7629,-16173.4199,-0.7223,-0.9132,-9.574
2026-03-19 17:47:18.773,1563.0,5.5623,-64.0,-70.9051,23.9168,0.384,31.12,31.0625,800.6239,1223.9271,-557.0847,1059.5592,-16183.6689,-1.1468,-0.3833,-10.5475
2026-03-19 17:47:19.703,1564.0,4.0383,-57.0,-68.1241,23.9086,0.384,31.12,31.0625,800.6453,1223.726,-557.3737,1058.4243,-16193.6523,1.4332,-1.3527,-9.5422
2026-03-19 17:47:20.789,1565.0,2.6605,-50.0,-64.4993,23.9004,0.384,31.13,31.0,800.6552,1223.6337,-557.6602,1058.1106,-16203.6201,-0.6378,-0.2144,-9.4752
2026-03-19 17:47:21.690,1566.0,1.862,-49.0,-61.3994,23.8923,0.384,31.12,31.0625,800.6152,1224.0087,-558.4008,1057.886,-16213.7119,-0.7079,-0.1959,-9.7057
2026-03-19 17:47:22.729,1567.0,1.3995,-49.0,-58.9195,23.8842,0.384,31.13,31.0625,800.6261,1223.9061,-559.2366,1057.6794,-16223.8359,-2.3521,-0.3372,-10.7433
2026-03-19 17:47:23.973,1568.0,1.2787,-55.0,-58.1356,23.876,0.384,31.13,31.0625,800.6392,1223.7832,-559.8941,1057.4661,-16233.9004,-0.3714,-0.791,-9.3967
2026-03-19 17:47:25.029,1569.0,1.0603,-50.0,-56.5085,23.8679,0.384,31.14,31.0625,800.6454,1223.7249,-560.5401,1057.3021,-16243.9111,-0.19,-0.0474,-9.0105
2026-03-19 17:47:25.914,1570.0,0.9127,-50.0,-55.2068,23.8598,0.384,31.13,31.0625,800.6616,1223.5736,-561.5327,1057.4647,-16254.0723,-0.9097,0.0358,-9.9955
2026-03-19 17:47:26.974,1571.0,0.8478,-52.0,-54.5654,23.8517,0.384,31.14,31.125,800.6559,1223.6263,-562.3794,1057.2633,-16264.1592,-0.757,-0.2067,-9.6404
2026-03-19 17:47:27.864,1572.0,0.7991,-52.0,-54.0524,23.8435,0.384,31.15,31.1875,800.6614,1223.5753,-562.8567,1057.2103,-16274.1162,-0.1576,0.1999,-8.8004
2026-03-19 17:47:28.901,1573.0,0.8553,-57.0,-54.6419,23.8354,0.384,31.16,31.0625,800.6281,1223.8875,-563.4803,1057.1881,-16284.2627,-0.942,0.0999,-10.0278
2026-03-19 17:47:30.224,1574.0,1.1109,-66.0,-56.9135,23.8273,0.384,31.16,31.0625,800.6418,1223.7588,-564.1842,1057.4727,-16294.376,-0.56,0.2155,-9.7985
2026-03-19 17:47:30.966,1575.0,1.0388,-54.0,-56.3308,23.8192,0.384,31.16,31.0625,800.6569,1223.6178,-564.8937,1057.885,-16304.3975,-0.4444,0.449,-9.3087
2026-03-19 17:47:32.298,1576.0,0.9845,-54.0,-55.8646,23.8111,0.384,31.16,31.125,800.6481,1223.7,-565.7576,1058.1943,-16314.541,-0.7414,-0.2138,-9.7554
2026-03-19 17:47:33.238,1577.0,0.8406,-49.0,-54.4917,23.8031,0.384,31.17,31.125,800.6694,1223.5006,-566.5153,1058.5377,-16324.6396,-0.6217,0.3915,-9.8596
2026-03-19 17:47:34.345,1578.0,0.7407,-49.0,-53.3934,23.795,0.384,31.17,31.0625,800.6406,1223.7701,-567.2703,1059.04,-16334.7607,-0.7235,0.546,-9.6745
2026-03-19 17:47:35.310,1579.0,0.7341,-53.0,-53.3147,23.7869,0.384,31.18,31.125,800.6231,1223.9344,-568.3961,1059.4546,-16344.9658,-1.4917,0.2759,-10.3793
2026-03-19 17:47:36.332,1580.0,0.7809,-56.0,-53.8518,23.7788,0.384,31.19,31.125,800.6375,1223.7991,-569.7205,1059.6469,-16355.1895,-1.242,0.5645,-9.8087
2026-03-19 17:47:37.225,1581.0,0.6983,-49.0,-52.8814,23.7708,0.384,31.2,31.125,800.6423,1223.7538,-570.9066,1060.1627,-16365.3809,-1.1743,0.5909,-9.6656
2026-03-19 17:47:38.243,1582.0,0.6099,-47.0,-51.7051,23.7627,0.384,31.2,31.125,800.6566,1223.6206,-572.0233,1060.6975,-16375.5215,-1.2276,0.6035,-9.826
2026-03-19 17:47:39.233,1583.0,0.6284,-53.0,-51.9641,23.7547,0.384,31.2,31.125,800.6481,1223.6993,-573.2087,1061.2379,-16385.6914,-1.1288,0.7549,-9.6638
2026-03-19 17:47:40.294,1584.0,1.0437,-74.0,-56.3713,23.7466,0.384,31.21,31.125,800.6652,1223.5397,-574.468,1061.4979,-16395.9219,-1.027,0.1035,-9.7368
2026-03-19 17:47:41.591,1585.0,1.2158,-63.0,-57.697,23.7386,0.384,31.23,31.125,800.6515,1223.6682,-575.6388,1061.7997,-16406.1133,-0.9264,0.1322,-9.8368
2026-03-19 17:47:42.635,1586.0,1.3424,-62.0,-58.5576,23.7305,0.384,31.23,31.1875,800.6972,1223.2395,-576.7581,1062.1455,-16416.2637,-1.0899,0.2376,-9.7075
2026-03-19 17:47:43.491,1587.0,1.487,-63.0,-59.4461,23.7225,0.384,31.23,31.125,800.6531,1223.653,-577.9523,1062.5205,-16426.457,-1.1372,0.2208,-9.7224
2026-03-19 17:47:44.505,1588.0,1.5061,-60.0,-59.5569,23.7145,0.384,31.24,31.1875,800.6539,1223.645,-579.0869,1062.8252,-16436.584,-1.1899,0.2238,-9.853
2026-03-19 17:47:45.447,1589.0,1.5932,-62.0,-60.0455,23.7065,0.384,31.25,31.125,800.6663,1223.5294,-579.9058,1063.2205,-16446.4707,-1.327,0.3526,-9.5272
2026-03-19 17:47:46.499,1590.0,1.5553,-59.0,-59.8364,23.6984,0.384,31.26,31.1875,800.6537,1223.6467,-580.941,1063.5693,-16456.5586,-0.8318,0.4436,-9.862
2026-03-19 17:47:47.764,1591.0,1.269,-51.0,-58.0691,23.6904,0.384,31.26,31.125,800.6619,1223.5708,-582.098,1062.4364,-16466.832,-1.1133,-2.152,-10.2679
2026-03-19 17:47:48.827,1592.0,0.9835,-47.0,-55.8553,23.6824,0.384,31.25,31.125,800.6344,1223.8285,-582.4417,1061.0924,-16476.8457,-1.4695,-1.5766,-10.3248
2026-03-19 17:47:49.732,1593.0,0.8208,-48.0,-54.2842,23.6744,0.384,31.25,31.25,800.6506,1223.6761,-583.9749,1058.6611,-16487.3574,-1.1462,-1.3491,-9.5255
2026-03-19 17:47:50.783,1594.0,0.633,-43.0,-52.0274,23.6664,0.384,31.26,31.1875,800.647,1223.7101,-585.8288,1057.8397,-16497.8125,-2.0222,-1.1982,-10.5894
2026-03-19 17:47:51.701,1595.0,0.5638,-47.0,-51.0219,23.6585,0.384,31.26,31.1875,800.6428,1223.7498,-586.5965,1055.9108,-16508.0117,0.4333,-2.1245,-8.889
2026-03-19 17:47:52.760,1596.0,0.5259,-48.0,-50.4175,23.6505,0.384,31.25,31.25,800.6406,1223.7708,-587.4781,1054.8607,-16518.2285,-1.5557,-0.4971,-10.7481
2026-03-19 17:47:53.815,1597.0,0.4332,-42.0,-48.734,23.6425,0.384,31.27,31.1875,800.6647,1223.5448,-588.8066,1054.2009,-16528.4824,-1.3114,-0.6144,-9.953
2026-03-19 17:47:54.887,1598.0,0.3383,-38.0,-46.5872,23.6345,0.384,31.28,31.25,800.6445,1223.7334,-589.5062,1054.144,-16538.3887,0.4375,0.4675,-8.31
2026-03-19 17:47:55.820,1599.0,0.2651,-36.0,-44.4698,23.6266,0.384,31.28,31.25,800.6361,1223.8126,-588.936,1053.8429,-16548.4199,-1.06,-1.0946,-11.296
2026-03-19 17:47:56.885,1600.0,0.2505,-42.0,-43.9758,23.6186,0.384,31.28,31.1875,800.662,1223.5691,-587.5289,1053.5372,-16558.4961,0.2603,0.901,-10.9235
2026-03-19 17:47:57.871,1601.0,0.2286,-40.0,-43.1807,23.6106,0.384,31.28,31.125,800.655,1223.6348,-585.0096,1052.7655,-16567.6738,2.4014,-1.9269,-8.7668
2026-03-19 17:47:58.925,1602.0,0.2737,-51.0,-44.7445,23.6027,0.384,31.28,31.1875,800.6429,1223.7487,-582.2889,1050.993,-16578.1934,2.514,-1.6622,-10.4044
2026-03-19 17:47:59.909,1603.0,0.1819,-27.0,-41.1956,23.5947,0.384,31.28,31.1875,800.6462,1223.7175,-579.1937,1049.3903,-16588.0937,9.0099,-1.7137,-11.8786
2026-03-19 17:48:00.955,1604.0,0.1282,-26.0,-38.1565,23.5868,0.384,31.26,31.25,800.6436,1223.7418,-571.744,1049.1415,-16600.2012,6.0137,0.1652,-11.1966
2026-03-19 17:48:02.245,1605.0,0.1062,-30.0,-36.5252,23.5789,0.384,31.24,31.1875,800.6215,1223.9497,-562.7888,1047.5643,-16613.5371,8.383,-2.655,-13.291
2026-03-19 17:48:02.969,1606.0,0.1262,-44.0,-38.0202,23.5709,0.384,31.26,31.1875,800.6572,1223.615,-553.1339,1045.0648,-16628.5957,10.1667,-3.0975,-14.4963
2026-03-19 17:48:04.212,1607.0,0.1204,-36.0,-37.6161,23.563,0.384,31.26,31.0625,800.6586,1223.6019,-543.5082,1043.3594,-16643.1523,9.1171,-0.7725,-13.8119
2026-03-19 17:48:05.292,1608.0,0.1188,-37.0,-37.4929,23.5551,0.384,31.25,31.125,800.6575,1223.6122,-534.1346,1040.3245,-16657.5996,9.2524,-2.6083,-9.9811
2026-03-19 17:48:06.176,1609.0,0.1317,-42.0,-38.3943,23.5472,0.384,31.24,31.125,800.6641,1223.5504,-525.413,1038.0597,-16671.5664,8.7428,-2.1317,-14.1341
2026-03-19 17:48:07.232,1610.0,0.1111,-31.0,-36.9155,23.5393,0.384,31.23,31.1875,800.6582,1223.6053,-516.9448,1036.8738,-16684.4609,4.9653,-2.4448,-9.8087
2026-03-19 17:48:08.108,1611.0,0.1015,-33.0,-36.1324,23.5314,0.384,31.22,31.1875,800.647,1223.7101,-515.9683,1035.8153,-16694.4336,0.1878,1.2208,-10.7912
2026-03-19 17:48:09.191,1612.0,0.106,-38.0,-36.5059,23.5235,0.384,31.23,31.1875,800.6718,1223.4773,-512.9538,1035.6179,-16704.7324,0.9147,-0.3324,-7.6046
2026-03-19 17:48:10.157,1613.0,0.1446,-50.0,-39.2047,23.5156,0.384,31.23,31.125,800.6348,1223.8246,-508.2832,1035.4543,-16714.9609,4.2121,-1.1826,-11.557
2026-03-19 17:48:11.174,1614.0,0.1854,-50.0,-41.3638,23.5077,0.384,31.22,31.0625,800.6479,1223.7017,-505.3586,1033.6431,-16724.9961,4.633,-1.7419,-10.6601
2026-03-19 17:48:12.462,1615.0,0.153,-33.0,-39.691,23.4998,0.384,31.21,31.125,800.6602,1223.5867,-501.6245,1033.1233,-16734.9687,3.6624,1.0423,-7.5394
2026-03-19 17:48:13.492,1616.0,0.1471,-38.0,-39.3528,23.492,0.384,31.21,31.125,800.6669,1223.5238,-497.8323,1032.479,-16745.5566,3.8851,-0.7653,-9.7757
2026-03-19 17:48:14.398,1617.0,0.1133,-28.0,-37.0823,23.4841,0.384,31.2,31.0625,800.6593,1223.5951,-493.4633,1031.4974,-16755.7988,4.0163,-1.312,-10.9655
2026-03-19 17:48:15.467,1618.0,0.1298,-43.0,-38.2658,23.4762,0.384,31.18,31.0625,800.65,1223.6818,-489.1481,1029.8147,-16766.2461,4.0702,-2.3813,-10.114
2026-03-19 17:48:16.377,1619.0,0.1701,-50.0,-40.6126,23.4684,0.384,31.18,31.125,800.6769,1223.4292,-485.1595,1027.9292,-16776.4082,3.9313,-0.6096,-10.1661
2026-03-19 17:48:17.437,1620.0,0.1677,-40.0,-40.4901,23.4605,0.384,31.12,31.125,800.658,1223.6077,-480.5266,1026.5613,-16787.123,4.515,-1.3209,-10.3008
2026-03-19 17:48:18.381,1621.0,0.1583,-38.0,-39.9921,23.4527,0.384,31.04,30.875,800.6552,1223.6337,-476.11,1025.7477,-16797.373,3.7175,-0.7635,-10.8283
2026-03-19 17:48:19.388,1622.0,0.1287,-31.0,-38.1937,23.4448,0.384,31.03,30.875,800.6216,1223.9486,-471.6459,1024.7888,-16807.582,3.1888,-0.7557,-8.8285
2026-03-19 17:48:20.688,1623.0,0.1577,-47.0,-39.9549,23.437,0.384,30.99,30.75,800.6317,1223.854,-467.2302,1023.804,-16818.0723,5.1389,-2.0778,-11.1445
2026-03-19 17:48:21.497,1624.0,0.2335,-57.0,-43.3639,23.4291,0.384,30.94,30.6875,800.6537,1223.6467,-463.5092,1023.1767,-16828.0195,3.0433,0.9555,-8.7567
2026-03-19 17:48:22.753,1625.0,0.2315,-43.0,-43.2912,23.4213,0.384,30.93,30.625,800.6448,1223.7305,-459.3019,1022.3886,-16838.6406,4.2234,-1.5628,-10.9044
2026-03-19 17:48:23.840,1626.0,0.2521,-47.0,-44.0329,23.4135,0.384,30.93,30.5,800.6361,1223.8126,-454.9102,1021.6506,-16848.6758,4.2211,-0.4504,-10.5577
2026-03-19 17:48:24.769,1627.0,0.2827,-49.0,-45.0263,23.4057,0.384,30.89,30.5,800.6614,1223.5753,-450.6854,1021.0787,-16858.9707,4.1252,0.0119,-9.3069
2026-03-19 17:48:25.875,1628.0,0.3027,-48.0,-45.6211,23.3979,0.384,30.89,30.5,800.6242,1223.9242,-447.0979,1020.0491,-16869.2129,3.287,-2.8544,-9.8584
2026-03-19 17:48:26.795,1629.0,0.2482,-37.0,-43.8969,23.3901,0.384,30.86,30.5,800.6442,1223.7362,-443.3281,1021.4463,-16879.1074,2.7266,1.1016,-10.0368
2026-03-19 17:48:27.876,1630.0,0.2432,-43.0,-43.7175,23.3823,0.384,30.8,30.375,800.6624,1223.5663,-440.2904,1020.8475,-16889.3789,3.5229,-0.2767,-10.6541
2026-03-19 17:48:28.782,1631.0,0.2392,-43.0,-43.574,23.3745,0.384,30.79,30.3125,800.658,1223.6077,-437.7548,1021.748,-16899.2051,1.4201,1.6752,-9.762
2026-03-19 17:48:29.854,1632.0,0.2529,-46.0,-44.0592,23.3667,0.384,30.76,30.25,800.6531,1223.653,-437.175,1021.5401,-16909.748,-0.2211,0.937,-10.299
2026-03-19 17:48:30.786,1633.0,0.2834,-49.0,-45.0474,23.3589,0.384,30.73,30.125,800.6828,1223.3743,-438.2282,1023.0545,-16919.5977,-0.7031,0.6106,-9.8362
2026-03-19 17:48:31.815,1634.0,0.3033,-48.0,-45.6379,23.3511,0.384,30.75,30.125,800.7047,1223.1692,-438.9574,1023.6863,-16929.6992,-0.5516,0.6052,-9.738
2026-03-19 17:48:32.795,1635.0,0.313,-47.0,-45.9103,23.3433,0.384,30.73,30.1875,800.6777,1223.4219,-439.5966,1024.3135,-16939.7676,-0.5965,0.5514,-9.7039
2026-03-19 17:48:33.867,1636.0,0.3284,-48.0,-46.3282,23.3356,0.384,30.74,30.125,800.6825,1223.3771,-440.2465,1024.9608,-16949.8457,-0.5576,0.6094,-9.6973
2026-03-19 17:48:35.139,1637.0,0.4103,-56.0,-48.2626,23.3278,0.384,30.73,30.125,800.6834,1223.3685,-440.9064,1025.5757,-16959.9531,-0.6474,0.5777,-9.7392
2026-03-19 17:48:36.206,1638.0,0.5254,-59.0,-50.4101,23.32,0.384,30.73,30.0,800.7014,1223.1998,-441.5756,1026.2117,-16970.0254,-0.6642,0.6035,-9.8033
2026-03-19 17:48:36.933,1639.0,0.5086,-49.0,-50.1281,23.3123,0.384,30.73,30.0625,800.666,1223.5322,-442.2178,1026.8483,-16980.123,-0.648,0.607,-9.7913
2026-03-19 17:48:38.006,1640.0,0.5071,-50.0,-50.1025,23.3045,0.384,30.73,30.0625,800.671,1223.4852,-442.8586,1027.4916,-16990.2305,-0.6989,0.6292,-9.7853
2026-03-19 17:48:39.276,1641.0,0.5059,-50.0,-50.082,23.2968,0.384,30.72,30.125,800.6705,1223.4904,-443.4657,1028.1371,-17000.2871,-0.6564,0.6256,-9.8667
2026-03-19 17:48:40.314,1642.0,0.5933,-57.0,-51.4656,23.289,0.384,30.73,30.125,800.6747,1223.4507,-444.0607,1028.7689,-17010.3809,-0.6851,0.6418,-9.7542
2026-03-19 17:48:41.311,1643.0,0.5478,-48.0,-50.7725,23.2813,0.384,30.74,30.0625,800.6623,1223.5668,-444.6309,1029.4257,-17020.5,-0.6169,0.6394,-9.7626
2026-03-19 17:48:42.390,1644.0,0.5381,-50.0,-50.618,23.2736,0.384,30.74,30.125,800.6853,1223.3511,-445.2268,1030.0846,-17030.5605,-0.6474,0.6591,-9.7895
2026-03-19 17:48:43.259,1645.0,0.4951,-47.0,-49.8944,23.2658,0.384,30.74,30.0625,800.6653,1223.5385,-445.8171,1030.7426,-17040.6289,-0.6241,0.6262,-9.8542
2026-03-19 17:48:44.322,1646.0,0.485,-49.0,-49.7155,23.2581,0.384,30.75,30.0,800.6596,1223.5918,-446.4163,1031.3835,-17050.7187,-0.5971,0.6292,-9.8446
2026-03-19 17:48:45.237,1647.0,0.3226,-32.0,-46.1724,23.2504,0.384,30.75,30.0625,800.683,1223.3726,-446.9891,1032.021,-17060.7891,-0.6025,0.6202,-9.7697
2026-03-19 17:48:46.304,1648.0,0.2612,-37.0,-44.3379,23.2427,0.384,30.75,30.0625,800.6809,1223.3923,-447.587,1032.6765,-17070.8535,-0.5744,0.6274,-9.7296
2026-03-19 17:48:47.293,1649.0,0.2652,-45.0,-44.4703,23.235,0.384,30.75,30.0625,800.6968,1223.2434,-448.1688,1033.3109,-17080.9375,-0.5289,0.5567,-9.7853
2026-03-19 17:48:48.308,1650.0,0.2623,-44.0,-44.3763,23.2273,0.384,30.73,30.0625,800.6916,1223.2921,-448.7419,1033.9714,-17090.9941,-0.6097,0.6657,-9.7224
2026-03-19 17:48:49.337,1651.0,0.26,-44.0,-44.301,23.2196,0.384,30.74,30.0625,800.6724,1223.4723,-449.332,1034.6188,-17101.0742,-0.5097,0.5567,-9.7566
2026-03-19 17:48:50.352,1652.0,0.2198,-37.0,-42.8408,23.2119,0.384,30.72,30.0,800.6774,1223.4252,-449.9043,1035.2842,-17111.1309,-0.5127,0.6226,-9.6698
2026-03-19 17:48:51.374,1653.0,0.1635,-30.0,-40.2727,23.2042,0.384,30.7,30.0625,800.6743,1223.4541,-450.4955,1035.9331,-17121.1953,-0.5235,0.6496,-9.6626
2026-03-19 17:48:52.402,1654.0,0.1741,-43.0,-40.8181,23.1966,0.384,30.69,30.0625,800.6853,1223.3511,-451.0657,1036.5719,-17131.2871,-0.4912,0.6076,-9.7284
2026-03-19 17:48:53.733,1655.0,0.1421,-32.0,-39.0545,23.1889,0.384,30.69,30.0625,800.7076,1223.1415,-451.6576,1037.229,-17141.3652,-0.5139,0.6412,-9.6213
2026-03-19 17:48:54.466,1656.0,0.0896,-19.0,-35.0436,23.1812,0.384,30.69,30.0625,800.682,1223.3822,-452.2451,1037.8972,-17151.4121,-0.5049,0.6537,-9.6823
2026-03-19 17:48:55.752,1657.0,0.0605,-18.0,-31.6349,23.1736,0.384,30.7,30.0625,800.6707,1223.4886,-452.8058,1038.5364,-17161.5176,-0.5361,0.5376,-9.7045
2026-03-19 17:48:56.810,1658.0,0.0403,-14.0,-28.1079,23.1659,0.384,30.7,30.0625,800.6825,1223.3771,-453.3684,1039.1847,-17171.6055,-0.5917,0.5843,-9.7602
2026-03-19 17:48:57.688,1659.0,0.0254,-8.0,-24.0863,23.1582,0.384,30.71,30.0625,800.6785,1223.415,-453.8612,1039.7869,-17181.6758,-1.6743,-0.0588,-10.4392
2026-03-19 17:48:58.725,1660.0,0.0188,-11.0,-21.4691,23.1506,0.384,30.68,30.0625,800.6578,1223.6088,-453.8962,1039.9459,-17191.9395,1.4021,-0.1648,-9.4356
2026-03-19 17:48:59.652,1661.0,0.0138,-8.0,-18.7752,23.143,0.384,30.69,30.125,800.6986,1223.2264,-452.5664,1039.858,-17201.7637,1.241,-0.1318,-9.568
2026-03-19 17:49:00.665,1662.0,0.0112,-10.0,-17.0202,23.1353,0.384,30.69,30.125,800.6702,1223.4932,-451.28,1039.7704,-17211.6387,1.247,-0.1079,-9.5326
2026-03-19 17:49:01.953,1663.0,0.0132,-24.0,-18.4162,23.1277,0.384,30.66,30.1875,800.6746,1223.4519,-449.9795,1039.6862,-17221.4922,1.3542,-0.0947,-9.5464
2026-03-19 17:49:02.969,1664.0,0.0134,-19.0,-18.5329,23.1201,0.384,30.67,30.125,800.6616,1223.5736,-448.765,1039.5992,-17231.3437,1.3231,-0.0049,-9.571
